,Unnamed: 0,drug_name,SE_name,age_id,count,ROR,ROR_upper,ROR_lower
324,324,DB06605,10027599,2,11.0,0.1277048368720422,0.2477393087298786,0.0658293810704737
576,576,DB06605,10028813,0,284.0,1.7493077614068882,2.053135875753984,1.490440881315081
325,325,DB06605,10028813,2,330.0,0.5714519026620938,0.670648186025555,0.4869278466126854
577,577,DB06605,10042361,2,89.0,5.592082244821795,11.53240538353911,2.7116098327142284
326,326,DB06605,10042361,0,8.0,0.1811129947543107,0.3735051940735781,0.0878218493058311
578,578,DB06605,10055798,2,248.0,3.053813977534426,4.2530677018859775,2.1927184007085563
327,327,DB06605,10055798,0,41.0,0.3316695994015404,0.4619201234507853,0.2381466352783796
579,579,DB06605,10074414,0,37.0,12.506960738307525,29.642406107705824,5.277036767568671
328,328,DB06605,10074414,2,6.0,0.0809793482315439,0.1919266859350842,0.0341674989491751
196,196,DB06724,10009900,1,8.0,70.72364672364672,267.44450224815137,18.70232576794634
204,204,DB08865,10016288,1,23.0,76.80462724935732,570.562357951305,10.338836210811104
205,205,DB08865,10021015,1,22.0,inf,inf,inf
206,206,DB08865,10042128,1,38.0,131.98395721925132,964.5202160317332,18.060549352632787
298,298,DB08877,10013968,1,5.0,0.1094144560842063,0.2710750819273758,0.0441631267436452
532,532,DB08877,10016288,1,308.0,17.783037475345168,25.57492874371617,12.365094934124912
299,299,DB08877,10016288,0,21.0,0.249713634341637,0.3902134618453171,0.159802019338911
300,300,DB08877,10016288,2,12.0,0.0449968699797114,0.0802473628656814,0.025230963805752
533,533,DB08877,10029354,1,48.0,5.376120811703633,9.623727343082518,3.00327242778839
534,534,DB08877,10029366,1,53.0,14.913040050457267,34.7504674577712,6.399878327300248
301,301,DB08877,10029366,2,3.0,0.0718700335511213,0.2298828988693362,0.0224692734781251
535,535,DB08877,10037660,1,143.0,5.191462862318841,7.231918968418674,3.72671302990676
302,302,DB08877,10037660,2,28.0,0.2252008806567124,0.3374617491514748,0.1502849931172331
303,303,DB08877,10047899,1,1.0,0.0312788550323176,0.2264269283150791,0.004320894071271
304,304,DB08877,10050584,1,1.0,0.0312788550323176,0.2264269283150791,0.004320894071271
241,241,DB08895,10009900,1,8.0,33.80275229357798,79.81550695540838,14.315840445132514
242,242,DB08895,10056812,2,41.0,6.73326359832636,14.372431614946356,3.1544306418824486
520,520,DB08907,10012671,0,232.0,2.6540357874909977,3.7026072328049664,1.902417814904645
295,295,DB08907,10012671,2,43.0,0.3831355088673167,0.5361591111837926,0.2737859249111928
664,664,DB08908,10055798,1,4.0,inf,inf,inf
324,324,DB08910,10003549,2,215.0,2.4638331277335426,3.4251002430836808,1.77234920162567
196,196,DB08910,10003549,0,43.0,0.41157822191592,0.5721613418928708,0.2960644495747624
114,114,DB08931,10003549,2,247.0,1.960765987186025,2.4189395442922605,1.5893755036488315
71,71,DB08931,10003549,0,137.0,0.5178168126954794,0.6388149848029823,0.4197369471425295
115,115,DB08931,10008479,0,242.0,1.9610323027286856,2.4480872787340973,1.570878508193528
72,72,DB08931,10008479,2,114.0,0.4980879086881097,0.6227327066161269,0.3983917371698715
116,116,DB08931,10016825,0,137.0,2.492127171961444,3.4320724029752707,1.80960571689702
73,73,DB08931,10016825,2,50.0,0.3859634664236266,0.5336460266293211,0.2791509539660028
117,117,DB08931,10019211,0,609.0,1.4649807061947635,1.6659272344698908,1.2882726358728591
74,74,DB08931,10019211,2,394.0,0.6873270305618481,0.7816929663735788,0.6043529458025009
118,118,DB08931,10027599,0,66.0,4.450665707088881,7.926451818317528,2.4990280254376804
75,75,DB08931,10027599,2,13.0,0.2086111086029822,0.3780017213091415,0.1151280329672742
119,119,DB08931,10033433,0,214.0,1.9491311193256275,2.4663477533739977,1.5403797437430853
76,76,DB08931,10033433,2,102.0,0.5060071228924353,0.6410378922581094,0.3994197714521159
15,15,DB08932,10003246,2,69.0,4.875189179917669,8.400404047566196,2.8293245664620543
4,4,DB08932,10003246,0,16.0,0.21161174059541,0.3646265328384105,0.122809298624639
16,16,DB08932,10003549,2,430.0,1.895469003836125,2.2139339584671607,1.6228138742634513
5,5,DB08932,10003549,0,258.0,0.5444716546657407,0.6359493326109572,0.4661525180274115
17,17,DB08932,10007559,2,188.0,2.1291520337402163,2.7153420618806283,1.6695091371436177
6,6,DB08932,10007559,0,100.0,0.484594049790497,0.6180100046482012,0.3799799215645889
18,18,DB08932,10008479,0,432.0,1.825218642903787,2.1499302304289145,1.5495493980467063
7,7,DB08932,10008479,2,210.0,0.5344206976203567,0.6304723114506765,0.4530024187547091
19,19,DB08932,10016825,0,299.0,2.08331253452602,2.558687379527327,1.696256897673449
8,8,DB08932,10016825,2,125.0,0.4580510439485775,0.5643876323276935,0.3717493914547047
9,9,DB08932,10019211,2,713.0,0.7472036989846093,0.8228219959981133,0.6785348112856753
20,20,DB08932,10020100,2,55.0,7.769870321071314,16.315279578334163,3.700266643694796
10,10,DB08932,10020100,0,8.0,0.1327735685662448,0.2787996574517055,0.0632311412106704
21,21,DB08932,10027599,0,112.0,3.209870932557717,4.756328994957519,2.166223449766003
11,11,DB08932,10027599,2,30.0,0.2959876824672391,0.4426877801862954,0.1979017991765189
22,22,DB08932,10028813,0,870.0,1.508813984924823,1.6828898604825189,1.3527442850312257
12,12,DB08932,10028813,2,518.0,0.6529863107732443,0.7287698793202142,0.5850833495684308
23,23,DB08932,10033433,0,442.0,1.817680707057432,2.1366269288912223,1.5463453671452874
13,13,DB08932,10033433,2,216.0,0.537410580163209,0.6326457397746502,0.4565116201908381
24,24,DB08932,10046571,2,165.0,2.223808269762812,2.8935582195205978,1.7090802553420916
14,14,DB08932,10046571,0,84.0,0.463956310278905,0.6036866346939135,0.356568201906203
15,15,DB08932,10047700,2,289.0,0.6492006735190391,0.7511787177573686,0.5610668999726727
25,25,DB08932,10048959,2,367.0,1.5826356271279107,1.8559010219899497,1.3496062012880985
16,16,DB08932,10048959,0,256.0,0.6224996858208148,0.7304478094808795,0.5305045121874059
26,26,DB08932,10074414,0,132.0,3.562837483547176,5.196027783665107,2.442983652642244
17,17,DB08932,10074414,2,32.0,0.2684269564929734,0.3948865518484534,0.182465142544871
646,646,DB09033,10009900,1,35.0,8.992972911708035,14.204988150417543,5.693321313213295
421,421,DB09035,10052015,1,8.0,31.486631016042782,76.87009895647087,12.89718559230463
129,129,DB09038,10012671,0,163.0,2.6194187836797536,3.642395401063237,1.883747921022371
84,84,DB09038,10012671,2,46.0,0.3701659999080333,0.5172230324939022,0.2649202740010027
131,131,DB09061,10039906,1,22.0,9.517391304347829,20.55735207207189,4.406245362851653
237,237,DB09153,10003658,2,61.0,4.117527403414196,6.565833720769263,2.5821598046623224
151,151,DB09153,10019211,2,71.0,0.4346109703907194,0.5657086116869926,0.3338939724122037
238,238,DB09153,10019860,0,97.0,3.426148109316426,5.288187715551225,2.2197568426802587
152,152,DB09153,10019860,2,17.0,0.2661995378048083,0.4446951307495252,0.1593500558642427
239,239,DB09153,10070608,1,66.0,12.028455284552846,17.43813617197158,8.296972515046551
153,153,DB09153,10070608,2,4.0,0.059104538293439,0.160325096112156,0.0217891430075103
121,121,DB11065,10070608,1,88.0,5.827896512935883,8.239776929744776,4.122002094848248
78,78,DB11065,10070608,2,4.0,0.0474326385358413,0.1285044109929224,0.0175079997728303
265,265,DB11362,10027599,2,32.0,0.330257288458617,0.4913761082729269,0.2219682128286487
456,456,DB11362,10028813,0,633.0,1.4810636556531778,1.6781831895559518,1.3070977982309364
266,266,DB11362,10028813,2,410.0,0.6638244521156376,0.7528191781569501,0.5853502620715059
457,457,DB11362,10047700,0,327.0,1.8075535892612464,2.1713534334892284,1.5047066625173722
267,267,DB11362,10047700,2,164.0,0.5048420615476846,0.6089641861244486,0.418522981999522
120,120,DB11611,10047513,2,88.0,3.701402046229632,5.733381768771791,2.3895804710677435
77,77,DB11611,10047513,0,29.0,0.28005328005328,0.4337711004046718,0.1808092784314872
99,99,DB12159,10014184,1,60.0,3.25990675990676,4.5111670878194,2.3557079302116133
541,541,DB13867,10070608,1,14.0,72.10404624277457,220.2034204722657,23.60995788998193
538,538,DB13961,10007559,2,33.0,inf,inf,inf
544,544,DB14500,10016288,1,8.0,64.36465638148668,149.4401659898505,27.722192113920823
357,357,DB14512,10070608,1,24.0,29.38571428571429,61.96444680187516,13.935736517468609
445,445,DB14761,10001551,0,502.0,1.6914883352630388,1.95080134419392,1.4666448722963945
257,257,DB14761,10001551,2,340.0,0.5769364345635533,0.6662348038519352,0.4996071168940003
